10 1.0 1.0 0.9411764705882353 1.0 1.0 1.0 1.0 1.0 0.9411764705882353 1.0
20 0.9838709677419355 0.9393939393939394 0.984375 0.9841269841269841 1.0 0.9696969696969697 0.9692307692307692 0.953125 0.8939393939393939 0.9230769230769231
30 0.9714285714285714 0.948905109489051 0.9642857142857143 0.9568345323741008 0.95 0.950354609929078 0.9928057553956835 0.9714285714285714 0.8920863309352518 0.9635036496350365
40 0.967479674796748 0.9462809917355371 0.9385245901639344 0.9545454545454546 0.9666666666666667 0.9346938775510204 0.9336099585062241 0.9510204081632653 0.9416666666666667 0.9549180327868853
50 0.9491978609625669 0.935656836461126 0.9365079365079365 0.9493333333333334 0.9274193548387096 0.9414893617021277 0.920844327176781 0.9733333333333334 0.9466666666666667 0.9257294429708223
60 0.9530956848030019 0.9588785046728971 0.9380863039399625 0.9382022471910112 0.9507575757575758 0.9461966604823747 0.945179584120983 0.9132075471698113 0.9143389199255121 0.945179584120983
70 0.9458333333333333 0.9144460028050491 0.9539106145251397 0.9085794655414908 0.9778085991678225 0.9582753824756607 0.9457579972183588 0.9399441340782123 0.9304589707927677 0.9177126917712691
80 0.9654054054054054 0.9328277356446371 0.9406047516198704 0.9352750809061489 0.961081081081081 0.9385113268608414 0.9558665231431647 0.9311827956989247 0.9526372443487621 0.9331896551724138
90 0.9251063829787234 0.9553648068669528 0.9246575342465754 0.9432989690721649 0.9493996569468267 0.9366438356164384 0.934763948497854 0.9505541346973572 0.9562607204116638 0.9605488850771869
100 0.9401947148817803 0.927221833449965 0.9714285714285714 0.9322152341020266 0.9552134359692093 0.9622905027932961 0.9650593990216632 0.9412997903563941 0.9438202247191011 0.9315164220824598
110 0.9506960556844548 0.9294947121034077 0.9586728754365541 0.9307511737089202 0.9395509499136442 0.953810623556582 0.9360230547550432 0.9296600234466589 0.97188995215311 0.95
120 0.9649901380670611 0.9312714776632303 0.9588701684836471 0.947342759629449 0.9408312958435208 0.9302211302211302 0.9384391662627242 0.9363817097415507 0.95361328125 0.9317844784972813
130 0.9334449560485559 0.931572109138155 0.9421868454126519 0.9579341940857976 0.9391120507399577 0.9377062706270627 0.9494262643433914 0.9442815249266863 0.9199828840393667 0.9526943644590703
140 0.9435069699192957 0.9437956204379562 0.9408957415565345 0.9415418341249543 0.9582283039250991 0.9534714649218466 0.9494912790697675 0.9516890664729386 0.9408777656873413 0.9652802893309222
150 0.9403318442884493 0.9572461490097454 0.926995457495133 0.9332901554404145 0.9582146248812915 0.9480602757294004 0.9374398460057748 0.95232 0.946236559139785 0.9492224690574421
