10 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
20 0.9838709677419355 1.0 0.984375 1.0 1.0 1.0 1.0 1.0 1.0 1.0
30 0.9928571428571429 0.9927007299270073 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
40 0.9959349593495935 1.0 0.9959016393442623 0.9958677685950413 0.9125 0.9959183673469387 0.991701244813278 0.9959183673469387 0.9916666666666667 1.0
50 0.9973262032085561 1.0 1.0 0.9973333333333333 0.989247311827957 0.9946808510638298 1.0 1.0 0.9973333333333333 1.0
60 1.0 1.0 0.99812382739212 1.0 0.9981060606060606 0.9981447124304267 1.0 1.0 1.0 0.9905482041587902
70 1.0 0.9873772791023843 1.0 0.9985935302390999 0.9972260748959778 0.9944367176634215 0.9930458970792768 0.994413407821229 0.9986091794158554 0.9456066945606695
80 0.9945945945945946 0.9924160346695557 1.0 0.9924487594390508 0.9935135135135135 0.9946062567421791 1.0 0.9935483870967742 0.9892357373519914 0.9418103448275862
90 0.9931914893617021 0.9991416309012876 0.9529109589041096 0.9819587628865979 0.9965694682675815 0.9991438356164384 0.9914163090128756 0.9982949701619779 0.9957118353344768 0.9888507718696398
100 0.9833101529902643 0.9993002099370188 1.0 0.9874213836477987 0.9517144856543037 0.9986033519553073 0.9685534591194969 0.9622641509433962 0.9950842696629213 0.9993011879804332
110 0.9976798143851509 0.9518213866039953 0.9505238649592549 1.0 0.9948186528497409 0.9942263279445728 0.9389048991354467 0.9513481828839391 0.9617224880382775 0.9982142857142857
120 0.9871794871794872 0.997545409916544 0.9950445986124876 0.9497805948317893 0.9555012224938876 0.9538083538083538 0.9597673291323315 0.94831013916501 0.99560546875 0.9708353929807217
130 0.9983256592716618 0.9519272412299696 0.9941348973607038 0.9966680549770929 0.960676532769556 0.948019801980198 0.9970250743731407 0.9995810640971932 0.9940094137783483 0.951048951048951
140 0.9475421863536317 0.9989051094890511 0.9992657856093979 0.9561563755937158 0.9528267915016204 0.9989094874591058 0.9981831395348837 0.9923719578641482 0.9619151251360174 0.9641952983725136
150 0.9655392469687301 0.9996856334486011 0.9626865671641791 0.9514248704663213 0.9952516619183286 0.9983969220904136 0.9958293230670516 0.9616 0.9996837444655281 0.9390669628689305
