10 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
20 1.0 1.0 1.0 1.0 1.0 1.0 0.9846153846153847 1.0 1.0 1.0
30 1.0 1.0 0.9928571428571429 1.0 1.0 1.0 1.0 1.0 1.0 0.9927007299270073
40 0.991869918699187 0.9669421487603306 0.9877049180327869 0.987603305785124 0.9875 1.0 0.991701244813278 0.9918367346938776 1.0 0.9836065573770492
50 0.9732620320855615 1.0 0.9841269841269841 0.9786666666666667 0.978494623655914 0.9973404255319149 0.9947229551451188 0.9786666666666667 0.9573333333333334 0.9681697612732095
60 0.9718574108818011 0.9925233644859813 0.9662288930581614 0.9943820224719101 0.9734848484848485 0.948051948051948 0.9829867674858223 0.9641509433962264 0.9757914338919925 0.9697542533081286
70 0.9680555555555556 0.97054698457223 0.973463687150838 0.9845288326300985 0.9667128987517337 0.9652294853963839 0.9457579972183588 0.9748603351955307 0.9596662030598053 0.9804741980474198
80 0.9481081081081081 0.9772481040086674 0.9762419006479481 0.9568500539374326 0.96 0.9762675296655879 0.9903121636167922 0.967741935483871 0.9677072120559742 0.9676724137931034
90 0.9523404255319149 0.9493562231759657 0.9375 0.9450171821305842 0.951114922813036 0.9580479452054794 0.9493562231759657 0.9300937766410913 0.9554030874785592 0.9562607204116638
100 0.9318497913769124 0.9153254023792862 0.9400696864111499 0.986722571628232 0.9181245626312107 0.9441340782122905 0.9350104821802935 0.9294199860237596 0.9438202247191011 0.9280223619846262
110 0.9419953596287703 0.972972972972973 0.9167636786961583 0.9154929577464789 0.871042026482441 1 0.8997118155619597 0.9073856975381008 0.8606459330143541 0.9779761904761904
120 0.8722879684418146 0.9278350515463918 0.9018830525272548 0.9215017064846417 0.9139364303178484 0.9085995085995086 0.9311682016480853 0.9239562624254473 0.93212890625 1
130 0.9321892005023023 0.9623213512343005 0.9384164222873901 1 0.9674418604651163 1 0.8992775180620485 0.980310012568077 0.9465126230209671 1
140 0.9075568598679383 0.9 0.8953744493392071 0.9097552064303982 0.9186172128195895 0.9153035259905489 0.9018895348837209 0.9357065019978206 0.9031556039173014 0.9034358047016274
150 0.9049138481174218 0.9110342659541025 0.9094743672939649 0.903821243523316 0.9066160177271289 0.9006091696056429 0.8960538979788258 0.91296 0.9070208728652751 0.9054268486194859
