10 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
20 0.9838709677419355 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
30 1.0 0.9854014598540146 1.0 0.9928057553956835 0.9857142857142858 1.0 0.9784172661870504 0.9857142857142858 0.9568345323741008 1.0
40 0.9959349593495935 1.0 0.9877049180327869 0.9958677685950413 0.9875 0.9959183673469387 1.0 1.0 0.9875 0.9877049180327869
50 0.983957219251337 0.9919571045576407 0.9841269841269841 0.968 0.9946236559139785 0.9867021276595744 0.9973614775725593 0.9786666666666667 0.9866666666666667 0.9840848806366048
60 0.9793621013133208 0.983177570093458 0.99812382739212 0.9868913857677902 0.9867424242424242 0.9814471243042672 0.9792060491493384 0.9792452830188679 0.9981378026070763 0.9905482041587902
70 0.9861111111111112 0.9929873772791024 0.9888268156424581 0.9929676511954993 1.0 0.9902642559109874 1.0 0.9958100558659218 1.0 0.9846582984658299
80 0.9762162162162162 0.9859154929577465 0.9924406047516199 0.9838187702265372 0.9891891891891892 0.9881337648327939 0.9698600645855759 0.9913978494623656 0.9913885898815931 0.9978448275862069
90 0.9948936170212765 0.9785407725321889 0.9991438356164384 0.9948453608247423 1.0 0.9837328767123288 0.9854077253218884 0.9889173060528559 0.9802744425385935 0.9871355060034306
100 0.9867872044506258 0.9860041987403779 0.9825783972125436 0.989517819706499 0.9769069279216235 0.9888268156424581 0.9874213836477987 0.9888190076869322 0.9803370786516854 0.9846261355695318
110 0.9808584686774942 0.981786133960047 0.9994179278230501 0.9859154929577465 0.9833045480713875 0.983256351039261 0.9809798270893372 0.9935521688159438 0.979066985645933 0.9940476190476191
120 0.9837278106508875 0.9803632793323515 0.9762140733399405 0.9878108239882983 0.984841075794621 0.9813267813267813 0.9932137663596704 0.9835984095427436 0.98876953125 0.9767671774592189
130 0.9765592298032649 0.9822433954092681 0.9815668202764977 0.9870887130362349 0.9830866807610994 0.9847359735973598 0.9842753931151721 0.9886887306242145 0.9884467265725289 0.9633895516248457
140 0.9739545121056493 0.9923357664233576 0.973568281938326 0.9762513701132627 0.9873964710118833 0.9887313704107598 0.9869186046511628 0.9800217944061025 0.9691693870148712 0.9779385171790235
150 0.9802169751116784 0.9748506758880855 0.9889682024659312 0.9828367875647669 0.9848053181386515 0.9842898364860532 0.9752967597048444 0.9792 0.976280834914611 0.9781021897810219
